2021,POL Michał Kołodziej / Agnieszka Marach,POL Piotr Śledziński / Joanna Śledzińska,POL Jarosław Wróblewski / Anna Scheibe
2022,POL Tomasz Zambrzycki / Agata Czarmińska,POL Bolesław Płachecki / Marta Puchowska,POL Paweł Kanafek / Ola Harnasz
